Col.,Row,Wood Type ,Clone,Along lean dia (mm),Across lean dia (mm),Green AV (km/s),Green mass (grms),Green vol. (grms),Green   LD     (mm),Green curve (mm),Remarks,Dry AV (km/s),Dry mass (grms),Dry vol. (grms),Dry LD     (mm),Dry curve (mm),,Moisture content (%),Green density (kg/m3),Dry density (kg/m3),Basic density (kg/m3),Green MOE (Gpa),Dry MOE (Gpa),Lon. Shr. (%),Vol. shr. (%),,,Green av,Dry Av,Moisture content (%),Green density (kg/m3),Dry density (kg/m3),Basic density (kg/m3),Green MOE (Gpa),Dry MOE (Gpa),Lon. Shr. (%),Vol. shr. (%)
E,10,N,18,37.8,40.5,1.4,20.32,19.82,8.39,8.64,,2.95,6.77,17.25,7.29,9.36,,200,1025,392,342,2.01,3.42,1.04,12.97,
E,11,N,24,39.6,37.8,1.24,23.8,22.21,9.8,6.76,,2.75,7.94,19.02,8.92,7.67,,200,1072,417,357,1.65,3.16,0.84,14.36,
E,12,N,23,45.9,47.4,1.09,22.91,21.53,10.08,4.64,,2.53,6.97,17.75,8.44,6.9,,229,1064,393,324,1.26,2.51,1.76,17.56,
E,13,N,19,37.5,35.2,1.15,18.69,17.8,11.19,4.62,,2.63,5.35,14.04,9.97,4.32,,249,1050,381,301,1.39,2.64,1.10,21.12,
E,14,N,45,37.7,37.8,1.23,22.54,21.07,9.34,6.46,,2.74,7.09,17.97,8.28,5.6,,218,1070,395,336,1.62,2.96,1.00,14.71,
E,15,N,20,35.3,35.2,1.28,21.94,20.42,7.65,9.13,,2.81,7.27,17.31,6.15,9.32,,202,1074,420,356,1.76,3.32,1.39,15.23,
E,16,N,24,37.3,32.8,1.22,15.31,14.32,12.04,8,,2.73,4.96,12.34,10.84,9.05,,209,1069,402,346,1.59,3.00,1.11,13.83,
E,17,N,24,40.5,38.3,1.19,19.36,18,8.57,3.7,,2.61,6.23,15.92,7.72,4.3,,211,1076,391,346,1.52,2.67,0.80,11.56,
E,18,N,37,43.3,44.1,1.26,28.51,27,8.61,4.7,,2.76,8.5,22.21,7.77,4.67,,235,1056,383,315,1.68,2.92,0.77,17.74,
E,19,N,45,41.8,39.9,1.19,21.64,21.83,11.14,6.4,,2.63,7.29,19.19,9.75,6.85,,197,991,380,334,1.40,2.63,1.25,12.09,
E,20,N,17,41,44.2,1.28,25.81,24.17,8.72,5.99,,2.76,8.47,20.76,7.81,5.66,,205,1068,408,350,1.75,3.11,0.84,14.11,
E,21,N,30,37.8,33.4,1.11,18.61,18.12,6.7,8.67,,2.56,5.45,15.09,5.08,8.5,,241,1027,361,301,1.27,2.37,1.51,16.72,
E,22,N,13,38,38.5,1.2,17.19,16.11,10.73,6.19,,2.73,5.36,14.02,9.76,7.17,,221,1067,382,333,1.54,2.85,0.92,12.97,
E,23,N,23,44.5,43.3,1.32,24.87,23.45,11.25,8.85,,2.97,8.29,20.13,10,9.35,,200,1061,412,354,1.85,3.63,1.13,14.16,
E,24,N,17,38.7,46.7,1.24,33.37,31.61,7.68,5.44,,2.7,10.74,27.03,6.6,5.5,,211,1056,397,340,1.62,2.90,1.00,14.49,
E,25,N,45,37.5,33.2,1.12,21.79,22.45,9.84,6.28,,2.41,7.72,20.07,7.62,6.77,,182,971,385,344,1.22,2.23,2.02,10.60,
E,26,N,36,34.4,30,1.31,12.98,12.674,8.49,7.47,,2.91,4.32,10.8,7.61,7.06,,200,1024,400,341,1.76,3.39,0.82,14.79,
E,27,N,41,39.5,38.8,1.32,26.46,24.64,7.62,9.07,,2.94,8.1,20.7,6.55,9.39,,227,1074,391,329,1.87,3.38,1.00,15.99,
E,28,N,37,45.2,44.8,1.11,24.04,22.51,8.92,4.55,,2.65,7.14,17.9,7.82,4.41,,237,1068,399,317,1.32,2.80,1.01,20.48,
E,29,N,30,38.3,33.9,1.07,13.63,13.71,7.49,4.43,,2.4,4.26,11.42,6.03,5.51,,220,994,373,311,1.14,2.15,1.44,16.70,
E,30,N,25,34.5,37,1.3,19.14,17.99,8.66,5.96,,2.67,6.91,15.8,7.4,7.63,,177,1064,437,384,1.80,3.12,1.33,12.17,
E,31,N,15,40.5,42.5,1.42,28.6,26.69,11.34,6.38,,3.04,9.09,22.93,10.81,6.43,,215,1072,396,341,2.16,3.66,0.47,14.09,
E,32,N,23,35.8,37.8,1.33,21.92,21.5,6.1,9.32,,2.95,6.96,18.2,4.67,9.45,,215,1020,382,324,1.80,3.33,1.34,15.35,
E,33,N,36,36.7,31.5,1.27,13.85,13.82,9.72,6.94,,2.78,4.56,11.83,8.82,7.24,,204,1002,385,330,1.62,2.98,0.82,14.40,
E,34,N,20,43.3,41.3,1.38,26.68,24.62,7.7,9.21,,2.89,8.68,21.17,6.65,9.26,,207,1084,410,353,2.06,3.42,0.97,14.01,
E,35,N,23,39.3,36.1,1.22,20.57,19.46,7.77,4.71,,2.59,7.4,16.74,6.85,6.88,,178,1057,442,380,1.57,2.97,1.17,13.98,
F,1,N,37,44,41.8,1.3,24.73,23,11.38,5.93,,2.86,7.61,19.47,10.53,6.54,,225,1075,391,331,1.82,3.20,0.77,15.35,
F,2,N,25,41.7,39.9,1.36,25.37,23.38,10.1,8.87,,3.08,7.93,19.35,9.25,9,,220,1085,410,339,2.01,3.89,0.77,17.24,
F,3,N,36,37.8,33.5,1.19,14,14.05,11.66,7.39,,2.73,4.5,12,10.73,7.9,,211,996,375,320,1.41,2.79,0.84,14.59,
F,4,N,34,35.1,30.4,1.45,18.18,17.22,10.17,8.93,,3.02,5.76,14.92,9.06,9.35,,216,1056,386,334,2.22,3.52,1.01,13.36,
F,5,N,17,41.2,45.6,1.26,22.62,21.35,10.05,4.32,,2.7,7.37,18.51,8.94,5.02,,207,1059,398,345,1.68,2.90,1.03,13.30,
F,6,N,37,42.5,44.5,1.4,26.16,24.72,11.84,4.15,,2.96,8.46,21,11.38,4.18,,209,1058,403,342,2.07,3.53,0.41,15.05,
F,7,N,34,33.3,28.9,1.38,13,12.44,10.35,8.83,,2.89,3.98,10.42,9.11,8.97,,227,1045,382,320,1.99,3.19,1.12,16.24,
F,8,N,30,35.6,31.4,1.22,13.02,13.88,10.18,8.9,,2.68,4.25,12,9.04,9.08,,206,938,354,306,1.40,2.54,1.03,13.54,
F,9,N,19,31.5,28.7,1.38,15.04,15.04,9.73,8.1,,2.85,5.22,13.34,8.65,8.37,,188,1000,391,347,1.90,3.18,0.98,11.30,
F,10,N,36,38.3,32.5,1.26,15.43,15.63,10.36,7.38,,2.7,5.29,13.3,9.32,8.96,,192,987,398,338,1.57,2.90,1.06,14.91,
F,11,N,12,39.9,38.2,1.13,21.63,20.27,11.19,5.66,,2.55,6.83,17.08,9.9,7.64,,217,1067,400,337,1.36,2.60,1.33,15.74,
F,12,N,13,25.1,21.8,1.22,8.96,8.4,11.06,6.14,,2.61,2.91,7.35,9.94,5.62,,208,1067,396,346,1.59,2.70,1.02,12.50,
F,13,N,25,24.6,26.7,1.24,12.36,11.61,10.4,9.34,,2.73,4.16,9.82,7.93,9.28,,197,1065,424,358,1.64,3.16,2.23,15.42,
F,14,N,23,41.5,40,1.26,24.68,23.51,10.14,5.94,,2.64,8.5,20.03,8.84,7.48,,190,1050,424,362,1.67,2.96,1.30,14.80,
F,15,N,13,36.5,32,1.17,15,13.99,10.22,7.55,,2.63,4.63,11.95,8.56,9.27,,224,1072,387,331,1.47,2.68,1.66,14.58,
F,16,N,20,36.5,36.5,1.34,16.86,15.79,10.09,9,,2.82,5.67,13.13,8.37,9.16,,197,1068,432,359,1.92,3.43,1.56,16.85,
F,17,N,15,38,40.8,1.24,30.49,28.6,10.43,4.72,,2.76,9.18,23.78,9.6,4.65,,232,1066,386,321,1.64,2.94,0.75,16.85,
F,18,N,30,37.4,38.5,1.13,18.23,17.93,11.02,8.83,,2.65,5.23,14.22,9.54,9.13,,249,1017,368,292,1.30,2.58,1.33,20.69,
F,19,N,36,36,32.1,1.15,17.06,16.92,10.08,5.71,,2.51,5.53,14.73,8.88,6.32,,208,1008,375,327,1.33,2.37,1.10,12.94,
F,20,N,36,35.8,32.8,1.2,14.3,13.76,10.75,6.45,,2.64,4.75,11.73,9.48,7.69,,201,1039,405,345,1.50,2.82,1.21,14.75,
F,21,N,13,35.1,32.4,1.38,18.09,17.17,9.96,8.89,,2.91,5.89,15,8.5,9.35,,207,1054,393,343,2.01,3.33,1.33,12.64,
F,22,N,20,40.7,40.4,1.3,22.75,21.59,10.83,6.22,,2.82,7.47,18.44,9.94,7.01,,205,1054,405,346,1.78,3.22,0.83,14.59,
F,23,N,25,34.6,32.9,1.34,14.6,13.7,10.46,8.4,,2.87,4.75,11.79,9.2,8.95,,207,1066,403,347,1.91,3.32,1.15,13.94,
F,24,N,13,34.7,38.3,1.4,17.06,15.99,11.34,7.9,,2.83,5.11,13.57,10.35,9.13,,234,1067,377,320,2.09,3.02,0.95,15.13,
F,25,N,41,41.4,38.7,1.42,28.74,27.14,10.41,9.35,,3.04,8.69,21.44,9.07,9.08,,231,1059,405,320,2.14,3.75,1.21,21.00,
F,26,N,15,36.9,38.6,1.32,15.02,14.21,10.26,8.37,,2.91,4.7,11.83,9.39,9.55,,220,1057,397,331,1.84,3.36,0.85,16.75,
F,27,N,25,33.9,29.2,1.32,16.2,15.14,9.96,9.01,,2.9,5.97,13.05,6.63,9.32,,171,1070,457,394,1.86,3.85,3.02,13.80,
F,28,N,43,34.9,31,1.26,12.95,12.09,11.07,7.78,,2.79,3.93,9.63,9.62,8.92,,230,1071,408,325,1.70,3.18,1.36,20.35,
F,29,N,24,40.7,34.9,1.26,17.35,16.23,9.73,6.18,,2.67,5.95,14.2,8.56,8.05,,192,1069,419,367,1.70,2.99,1.25,12.51,
F,30,N,28,40.7,38.3,1.3,25.94,25.3,9.35,9.4,,2.93,8.05,21.47,8,9.36,,222,1025,375,318,1.73,3.22,1.23,15.14,
F,31,N,36,34.5,32.6,1.22,14.17,13.45,9.97,7.37,,2.69,4.59,11.58,8.97,7.9,,209,1054,396,341,1.57,2.87,0.92,13.90,
F,32,N,31,38.1,37,1.47,22.1,20.75,10.06,7.14,,3.06,7.02,17.57,9.1,8.04,,215,1065,400,338,2.30,3.74,0.91,15.33,
F,33,N,30,35.2,31.5,1.26,22.68,21.77,10.17,9.19,,2.75,7.49,18.61,8.29,9.5,,203,1042,402,344,1.65,3.04,1.70,14.52,
F,34,N,37,36,36.9,1.43,18.58,17.39,11.73,6.11,,2.91,5.83,14.28,10.72,8.31,,219,1068,408,335,2.18,3.46,1.10,17.88,
F,35,N,45,35.4,28.9,1.17,12.04,11.54,10.5,8.04,,2.55,4.04,9.76,8.66,8.94,,198,1043,414,350,1.43,2.69,1.70,15.42,
G,1,N,15,37.4,40.7,1.3,25.52,23.8,8.66,4.2,,2.78,8.19,20.61,7.98,4.72,,212,1072,397,344,1.81,3.07,0.64,13.40,
G,2,N,36,34,35.3,1.32,16.72,16.69,7.67,9.26,,2.93,5.72,14.6,5.99,9.34,,192,1002,392,343,1.75,3.36,1.55,12.52,
G,3,N,43,40,38,1.3,20.42,19.42,8.46,7.98,,2.89,5.16,15.51,7.54,7.37,,296,1051,333,266,1.78,2.39,0.87,20.13,
G,4,N,31,43.9,41.9,1.32,22.36,20.78,8.15,8.13,,2.95,6.65,17.76,7.19,8.64,,236,1076,374,320,1.87,3.26,0.90,14.53,
G,5,N,36,35.1,30.2,1.22,13.13,13.09,7.25,6.81,,2.68,4.19,11.25,6.27,7.48,,213,1003,372,320,1.49,2.68,0.94,14.06,
G,6,N,36,32.6,27.7,1.22,13.82,13.45,7.83,7.62,,2.7,4.48,11.66,6.82,8.86,,208,1028,384,333,1.53,2.80,1.04,13.31,
G,7,N,24,44.6,40.6,1.3,29.84,27.49,7.91,8.67,,2.86,9.66,23.78,7,8.99,,209,1085,406,351,1.83,3.32,0.85,13.50,
G,8,N,19,35,37.5,1.28,17.38,16.93,8.34,8.82,,2.86,5.45,14.67,7.34,9.3,,219,1027,372,322,1.68,3.04,0.93,13.35,
G,9,N,23,45.6,45,1.09,28.41,26.42,8.54,6.55,,2.65,8.21,21.91,7.13,6.28,,246,1075,375,311,1.28,2.63,1.30,17.07,
G,10,N,34,30.9,28.7,1.34,14.95,14.49,7.9,8.9,,2.93,4.86,12.61,6.51,9.35,,208,1032,385,335,1.85,3.31,1.30,12.97,
G,11,N,37,35.2,35.3,1.28,20.82,19.58,8.2,7.46,,2.7,6.67,16.7,6.79,9.24,,212,1063,399,341,1.74,2.91,1.51,14.71,
G,12,N,43,44.7,44.7,1.32,28.36,26.29,8.2,8.27,,2.94,8.51,21.11,6.98,9.2,,233,1079,403,324,1.88,3.48,1.18,19.70,
G,13,N,37,39.4,36.3,1.22,19.96,18.58,7.67,7.32,,2.8,5.96,15.26,6.61,6.52,,235,1074,391,321,1.60,3.06,1.02,17.87,
G,14,N,38,40.4,40.7,1.3,21.41,19.72,8.07,5.2,,2.76,7.288,17.46,7.3,5.64,,194,1086,417,370,1.83,3.18,0.72,11.46,
G,15,N,12,37.4,36.6,1.32,19.42,18.76,8.57,5.98,,2.92,6.31,16.16,7.95,6.71,,208,1035,390,336,1.80,3.33,0.60,13.86,
G,16,N,43,42.8,43.2,1.38,27.83,25.86,8.02,7.01,,2.95,9.17,22.07,7.24,7.67,,203,1076,415,355,2.05,3.62,0.75,14.66,
G,17,N,38,33.8,32.1,1.19,13.55,13.32,8.24,7.74,,2.52,4.86,11.7,5.72,9.38,,179,1017,415,365,1.44,2.64,2.54,12.16,
G,18,N,31,46.6,44.3,1.38,24.62,23.03,3.53,3.84,,2.98,8.12,19.92,2.98,3.46,,203,1069,408,353,2.04,3.62,0.55,13.50,
G,19,N,12,35.9,35.1,1.2,16.87,15.36,8.43,8.45,,2.75,5.13,12.5,7.32,8.54,,229,1098,410,334,1.58,3.10,1.02,18.62,
G,20,N,24,41.4,37.2,1.24,13.32,12.18,7.62,6.56,,2.7,4.34,10.53,6.68,7.22,,207,1094,412,356,1.68,3.00,0.90,13.55,
G,21,N,18,40.4,38.9,1.3,22.43,20.81,7.99,5.97,,2.78,7.48,17.91,7.16,6.93,,200,1078,418,359,1.82,3.23,0.82,13.94,
G,22,N,34,27.7,25.3,1.36,11.45,10.79,6.31,6.63,,2.82,3.76,9.46,5.18,7.37,,205,1061,397,348,1.96,3.07,1.11,12.33,
G,23,N,17,34,30.7,1.4,14.43,14.63,7.27,9.24,,2.96,5,12.9,6.05,9.32,,189,986,388,342,1.93,3.40,1.13,11.83,
G,24,N,18,37.1,41.3,1.32,18.13,17.64,8.12,2.78,,2.67,6.71,15.63,7.51,3.24,,170,1028,429,380,1.79,3.06,0.57,11.39,
G,25,N,25,35.3,32.7,1.32,12.87,12.12,8.66,5.08,,2.76,4.32,10.66,7.86,5.3,,198,1062,405,356,1.85,3.09,0.74,12.05,
G,26,N,34,32,33.7,1.36,12.97,12.26,7.51,9.36,,3.15,4.02,10.67,6.3,9.37,,223,1058,377,328,1.96,3.74,1.12,12.97,
G,27,N,15,38.3,41.5,1.22,23.41,21.68,8.23,6.04,,2.74,7.15,18.52,7.32,5.55,,227,1080,386,330,1.61,2.90,0.85,14.58,
G,28,N,23,38.5,40.2,1.17,24.74,23.52,6.71,7.11,,2.66,7.66,19.8,5.72,7.21,,223,1052,387,326,1.44,2.74,0.92,15.82,
G,29,N,19,40.2,37.2,1.28,17.63,17.26,7.03,8.81,,3.02,5.71,15.16,6.24,9.35,,209,1021,377,331,1.67,3.44,0.76,12.17,
G,30,N,19,32.2,30,1.3,19.12,18.58,7.88,9.12,,2.87,5.88,16.27,6.55,9.37,,225,1029,361,316,1.74,2.98,1.23,12.43,
G,31,N,41,43,42.1,1.34,39.48,36.85,7.64,8.46,,2.87,12.57,31.28,6.49,9.15,,214,1071,402,341,1.92,3.31,1.10,15.12,
G,32,N,18,35.5,35.4,1.4,17.39,16.25,7.71,9.22,,2.99,5.73,14.02,6.64,9.11,,203,1070,409,353,2.10,3.65,0.99,13.72,
G,33,N,17,50,53.2,1.26,30.39,28.25,8.44,4.48,,2.8,9.49,24.03,7.54,4.16,,220,1076,395,336,1.71,3.10,0.83,14.94,
G,34,N,17,42,39.4,1.28,24.39,22.95,6.2,5.34,,2.75,7.72,19.86,5.28,6.3,,216,1063,389,336,1.74,2.98,0.94,13.46,
G,35,N,25,30.6,29.4,1.32,14.52,13.59,7.9,8.19,,2.76,4.99,11.82,6.36,9.31,,191,1068,422,367,1.86,3.24,1.51,13.02,
H,1,N,17,37.3,40.5,1.43,22.55,21.98,9.81,8.4,,2.96,8,19.02,8.34,8.4,,182,1026,421,364,2.10,3.69,1.33,13.47,
H,2,N,45,38.3,36,1.22,21.87,20.98,9.87,9.21,,2.75,6.81,17.86,8.56,9.35,,221,1042,381,325,1.55,2.88,1.19,14.87,
H,3,N,37,44,43,1.34,27.8,26.16,10.07,6.96,,2.92,8.73,22.07,9.3,7.72,,218,1063,396,334,1.91,3.37,0.72,15.63,
H,4,N,24,27.8,28.9,1.22,11.34,10.74,10.73,4.57,,2.58,3.83,9.2,9.95,5.63,,196,1056,416,357,1.57,2.77,0.75,14.34,
H,5,N,12,37.8,34.9,1.28,16.16,15.36,9.77,6.84,,2.81,4.96,12.68,9.03,7.9,,226,1052,391,323,1.72,3.09,0.73,17.45,
H,6,N,15,41.1,39.4,1.4,27.45,25.74,10.32,7.13,,3.03,9.11,22.09,9.68,7.81,,201,1066,412,354,2.09,3.79,0.60,14.18,
H,7,N,41,38.6,38.1,1.32,21.97,20.32,9.59,6.54,,2.89,6.91,17.03,8.75,7.04,,218,1081,406,340,1.88,3.39,0.78,16.19,
H,8,N,18,42.9,46.2,1.32,25.76,24.47,10.97,5.65,,2.78,8.45,20.91,10.06,6.09,,205,1053,404,345,1.83,3.12,0.82,14.55,
H,9,N,15,47.8,48.2,1.28,31.84,30.1,10.76,7.02,,2.82,9.54,25.45,9.8,6.88,,234,1058,375,317,1.73,2.98,0.86,15.45,
H,10,N,24,38.4,33.6,1.24,16.13,15.41,11.14,5.44,,2.67,5.31,13.56,10.3,7.15,,204,1047,392,345,1.61,2.79,0.88,12.01,
H,11,N,20,40.1,38.4,1.26,21.68,20.3,10.84,9.28,,2.83,6.88,16.71,9.18,9.42,,215,1068,412,339,1.70,3.30,1.49,17.68,
H,12,N,34,32.1,28,1.22,12.22,11.94,11.5,7.25,,2.63,3.96,10.33,10.53,8.38,,209,1023,383,332,1.52,2.65,0.92,13.48,
H,13,N,36,38.4,37.6,1.2,17.02,16.17,10.88,4.81,,2.69,5.2,13.84,10.01,4.17,,227,1053,376,322,1.52,2.72,0.80,14.41,
H,14,N,15,38.9,40.6,1.4,19.57,18.74,10.99,7.31,,2.93,6.46,15.77,10.26,8.37,,203,1044,410,345,2.05,3.52,0.70,15.85,
H,15,N,31,38.3,34.4,1.42,24.64,23.07,10.35,8.77,,3,7.85,19.98,9.09,7.7,,214,1068,393,340,2.15,3.54,1.19,13.39,
H,16,N,18,39.9,43.5,1.24,22.03,21.29,11.15,6.04,,2.73,7.06,18.04,10.02,6.25,,212,1035,391,332,1.59,2.92,1.01,15.27,
H,17,N,12,38.4,37.1,1.3,19,17.86,10.82,8.08,,2.84,6.01,14.66,9.9,8.13,,216,1064,410,337,1.80,3.31,0.83,17.92,
H,18,N,23,38.4,36.3,1.22,18.95,18.34,11.02,1.7,,2.68,6.36,15.44,10.44,3.45,,198,1033,412,347,1.54,2.96,0.65,15.81,
H,19,N,20,40.6,46.2,1.22,19.62,18.4,11.16,6.94,,2.71,6.35,15.49,9.93,7.08,,209,1066,410,345,1.59,3.01,1.10,15.82,
H,20,N,28,41.2,41.4,1.28,28.76,27.97,9.89,6.03,,2.79,8.56,23.62,9.08,6.66,,236,1028,362,306,1.68,2.82,0.75,15.55,
H,21,N,17,33.8,37,1.51,20.43,21.76,10.31,9.18,,2.94,7.8,19.43,8.75,9.32,,162,939,401,358,2.14,3.47,1.41,10.71,
H,22,N,38,36.4,34.8,1.3,19.08,17.69,10.75,6.73,,2.75,6.39,15.58,9.93,7.78,,199,1079,410,361,1.82,3.10,0.79,11.93,
H,23,N,37,39.3,35.9,1.24,18.46,17.44,10.15,6.27,,2.68,5.92,14.85,9.26,6.4,,212,1058,399,339,1.63,2.86,0.80,14.85,
H,24,N,31,42.5,37.8,1.38,16.06,15.24,10.86,4.97,,2.9,5.37,13.1,10.27,5.17,,199,1054,410,352,2.01,3.45,0.53,14.04,
H,25,N,13,33.2,34.5,1.17,14.51,13.82,10.28,5.36,,2.57,4.62,12.08,9.44,6.8,,214,1050,382,334,1.44,2.53,0.86,12.59,
H,26,N,43,37.3,38.3,1.47,18.75,17.44,10.31,7.23,,3.11,5.96,14,9.53,7.33,,215,1075,426,342,2.32,4.12,0.70,19.72,
H,27,N,13,33.1,30.5,1.17,12.39,12,11.46,4.75,,2.54,4,10.52,10.6,7.04,,210,1033,380,333,1.41,2.45,0.99,12.33,
H,28,N,24,43,38.3,1.24,23.86,22.42,10.72,6.21,,2.78,7.55,19.22,9.72,6.54,,216,1064,393,337,1.64,3.04,0.90,14.27,
H,29,N,34,35.3,35.2,1.4,18.99,18.2,10.18,8.75,,3.09,5.65,15.64,9.15,8.88,,236,1043,361,310,2.05,3.45,0.93,14.07,
H,30,N,34,34.2,32,1.26,14.05,13.51,10.8,6.3,,2.72,4.34,11.53,9.66,8.21,,224,1040,376,321,1.65,2.78,1.19,14.66,
H,31,N,13,28.8,25,1.34,14.82,13.99,10.15,9.37,,2.83,4.66,12.06,8.84,9.37,,218,1059,386,333,1.90,3.09,1.18,13.80,
H,32,N,17,38.7,39,1.51,22.24,22.12,10.44,7.51,,3.03,7.97,19.41,9.52,8.93,,179,1005,411,360,2.29,3.77,0.92,12.25,
H,33,N,31,43.7,31.2,1.47,32.35,30.62,10.26,8.15,,3.12,9.92,26.4,9.44,8.05,,226,1056,376,324,2.28,3.66,0.74,13.78,
H,34,N,15,41.8,45,1.26,25.67,24.43,10.57,5.76,,2.88,7.13,19.94,9.66,4.87,,260,1051,358,292,1.67,2.97,0.86,18.38,
H,35,N,28,45.5,43.6,1.2,26.42,24.81,10.84,5,,2.71,8.18,21.47,9.89,4.89,,223,1065,381,330,1.53,2.80,0.85,13.46,
I,1,N,31,42.9,41.2,1.32,21.52,20.04,8.83,5.34,,3.01,7.13,17.11,8.08,6.22,,202,1074,417,356,1.87,3.78,0.73,14.62,
I,2,N,41,38.4,41.5,1.4,25.76,24.36,8.19,9.12,,3.12,7.23,20.52,7.18,9.28,,256,1057,352,297,2.07,3.43,0.93,15.76,
I,3,N,31,41.6,40.7,1.61,29.44,27.61,8.32,9.39,,3.26,8.87,23.4,7.42,9.47,,232,1066,379,321,2.76,4.03,0.83,15.25,
I,4,N,25,33.7,38.1,1.22,17.78,16.75,7.48,3.68,,2.64,5.74,14.64,6.5,3.08,,210,1061,392,343,1.58,2.73,0.93,12.60,
I,5,N,25,33.4,35,1.38,14.29,13.68,11.56,4.72,,2.76,5.11,11.9,10.44,6.93,,180,1045,429,374,1.99,3.27,1.21,13.01,
I,6,N,25,32.1,33,1.32,12.4,11.7,8.3,5.06,,2.75,4.35,9.89,7.54,6.03,,185,1060,440,372,1.85,3.33,0.76,15.47,
I,7,N,37,40.6,38.6,1.28,21.55,20.21,7.97,4.86,,2.8,6.8,17.06,7.28,5.05,,217,1066,399,336,1.75,3.12,0.64,15.59,
I,8,N,45,49.4,47.9,1.28,28.28,30.14,9.28,6.87,,2.69,10.2,26.34,8.31,6.68,,177,938,387,338,1.54,2.80,0.88,12.61,
I,9,N,34,31.2,28,1.24,11.26,11.07,8.17,5.57,,2.73,3.52,9.66,7.38,7.37,,220,1017,364,318,1.56,2.72,0.93,12.74,
I,10,N,23,40.5,39.5,1.17,26.61,25.26,8.7,4.46,,2.68,8.28,20.95,7.37,5.19,,221,1053,395,328,1.44,2.84,1.25,17.06,
I,11,N,28,35.3,39.3,1.19,17.16,16.78,7.64,6.74,,2.63,5.31,14.11,6.64,7.01,,223,1023,376,316,1.45,2.60,0.93,15.91,
I,12,N,37,33.6,34.8,1.15,13.15,12.52,9.58,3.86,,2.5,4.21,10.62,8.34,6.45,,212,1050,396,336,1.39,2.48,1.50,15.18,
I,13,N,17,35.2,36.8,1.43,20.28,21.2,10.43,9.3,,2.91,7.5,18.64,8.91,9.44,,170,957,402,354,1.96,3.41,1.37,12.08,
I,14,N,13,25.1,21.4,1.11,7.12,6.84,7.77,8.67,,2.61,2.07,5.85,6.16,9.17,,244,1041,354,303,1.28,2.41,1.50,14.47,
I,15,N,36,28.7,26.7,1.26,12.33,12.22,8.02,8.46,,2.75,3.92,10.46,6.98,9.19,,215,1009,375,321,1.60,2.83,0.99,14.40,
I,16,N,37,40.1,38.4,1.22,22.03,21.05,6.56,7.53,,2.76,6.75,17.52,5.36,7.75,,226,1047,385,321,1.56,2.93,1.12,16.77,
I,17,N,30,38.3,35.2,1.17,16.02,15.63,9.18,7.65,,2.7,4.65,12.16,7.79,7.88,,245,1025,382,298,1.40,2.79,1.27,22.20,
I,18,N,25,37.6,41.2,1.36,19.64,18.78,7.1,6.38,,2.94,6.14,15.65,6.14,6.47,,220,1046,392,327,1.93,3.39,0.89,16.67,
I,19,N,13,35.7,33.7,1.17,13.2,12.43,8.38,4.59,,2.53,3.95,10.53,7.16,6.62,,234,1062,375,318,1.45,2.40,1.39,15.29,
I,20,N,15,38.5,43.8,1.32,31.85,30.2,8.32,5.52,,2.81,10.13,25.91,7.27,6.93,,214,1055,391,335,1.84,3.09,1.09,14.21,
I,21,N,34,31.1,27,1.4,9.45,8.92,8.11,9.25,,3.05,2.95,7.68,6.73,9.37,,220,1059,384,331,2.08,3.57,1.27,13.90,
I,22,N,25,29.5,30.3,1.4,12.62,11.88,7.16,8.48,,2.96,3.95,10.17,6.12,9.33,,219,1062,388,332,2.08,3.40,1.02,14.39,
I,23,N,45,43,42,1.2,22.95,21.51,9.72,5.46,,2.65,7.11,18.3,8.45,6.47,,223,1067,389,331,1.54,2.73,1.21,14.92,
I,24,N,34,37.2,35.3,1.43,18.96,18.21,7.96,9.35,,3.11,6.11,15.76,6.6,9.4,,210,1041,388,336,2.13,3.75,1.25,13.45,
I,25,N,38,30.4,29,1.24,12.41,12.16,7.73,8.51,,2.64,4.32,10.65,5.64,9.36,,187,1021,406,355,1.57,2.83,1.99,12.42,
I,26,N,38,40.2,45.9,1.3,33.72,31.58,6.14,5.95,,2.81,10.51,27.07,5.31,6.23,,221,1068,388,333,1.80,3.07,0.78,14.28,
I,27,N,43,41.3,43,1.42,19.33,18.13,8.18,7.79,,3.09,5.89,14.72,7.45,7.3,,228,1066,400,325,2.15,3.82,0.69,18.81,
I,28,N,28,40,40.3,1.19,19.23,18.27,10.07,7.14,,2.71,5.66,15.13,8.91,7.7,,240,1053,374,310,1.49,2.75,1.06,17.19,
I,29,N,20,40,36.7,1.32,20.11,18.78,9.35,9.22,,2.96,6.31,15.5,7.79,9.18,,219,1071,407,336,1.87,3.57,1.42,17.47,
I,30,N,13,37.4,33.9,1.2,17.4,16.79,9.55,5.67,,2.61,5.59,14.52,8.53,5.95,,211,1036,385,333,1.49,2.62,0.93,13.52,
I,31,N,34,35.9,36.1,1.28,18.17,17.29,7.87,6.71,,2.78,5.66,14.73,6.9,7.46,,221,1051,384,327,1.72,2.97,0.93,14.81,
I,32,N,45,38.9,42,1.22,21.46,20.62,9.23,5.32,,2.69,6.92,17.65,8.18,6.97,,210,1041,392,336,1.55,2.84,1.11,14.40,
I,33,N,45,41.9,40.7,1.38,23.31,22.4,9.35,8.83,,2.92,7.6,19.25,8.29,9.37,,207,1041,395,339,1.98,3.37,0.98,14.06,
